sisal_site_id,site_name,latitude,longitude,elevation,monitoring,notes,sisal_entity_id,entity_name,entity_status,corresponding_current,persist_id,depth_ref,geology,rock_age,wokam,vegetation_type,land_use,copernicus_lcc,cover_type,cover_thickness,host_rock_trace_elements,drip_water_trace_elements,distance_entrance,speleothem_type,drip_type,drip_height,d13C,d18O,iso_std,d18O_water_equilibrium,d18O_dripwater_carbonate_difference,organics,fluid_inclusions,mineralogy_petrology_fabric,clumped_isotopes,noble_gas_temperatures,C14,ODL,Sr_Ca,Sr_Ca_method,Sr_Ca_std,Sr_Ca_downsampled,Sr_Ca_downsampling_method,Mg_Ca,Mg_Ca_method,Mg_Ca_std,Mg_Ca_downsampled,Mg_Ca_downsampling_method,Ba_Ca,Ba_Ca_method,Ba_Ca_std,Ba_Ca_downsampled,Ba_Ca_downsampling_method,U_Ca,U_Ca_method,U_Ca_std,U_Ca_downsampled,U_Ca_downsampling_method,P_Ca,P_Ca_method,P_Ca_std,P_Ca_downsampled,P_Ca_downsampling_method,Sr_isotopes,Sr_isotopes_method,Sr_isotopes_std,trace_elements_datafile,trace_elements_metadatafile,cave_map,contact,data_DOI_URL,depth,dating_id,sample_id,date_type,dating_thickness,lab_num,material_dated,min_weight,max_weight,uncorr_age,uncorr_age_uncert_pos,uncorr_age_uncert_neg,14C_correction,calib_used,date_used,238U_content,238U_uncertainty,232Th_content,232Th_uncertainty,230Th_content,230Th_uncertainty,230Th_232Th_ratio,230Th_232Th_ratio_uncertainty,230Th_238U_activity,230Th_238U_activity_uncertainty,234U_238U_activity,234U_238U_activity_uncertainty,ini_230Th_232Th_ratio,ini_230Th_232Th_ratio_uncertainty,decay_constant,corr_age,corr_age_uncert_pos,corr_age_uncert_neg,date_used_lin_interp,date_used_lin_reg,date_used_Bchron,date_used_Bacon,date_used_OxCal,date_used_copRa,date_used_StalAge,depth_lam,lam_thickness,lam_age,lam_age_uncert_pos,lam_age_uncert_neg,sample_thickness,depth_sample,mineralogy,arag_corr,hiatus,Ba_Ca_measurement,Ba_Ca_precision,Mg_Ca_measurement,Mg_Ca_precision,P_Ca_measurement,P_Ca_precision,Sr_Ca_measurement,Sr_Ca_precision,U_Ca_measurement,U_Ca_precision,Sr_isotopes_measurement,Sr_isotopes_precision,d18O_measurement,d18O_precision,d13C_measurement,d13C_precision,interp_age,interp_age_uncert_pos,interp_age_uncert_neg,age_model_type,ann_lam_check,dep_rate_check,lin_interp_age,lin_interp_age_uncert_pos,lin_interp_age_uncert_neg,lin_reg_age,lin_reg_age_uncert_pos,lin_reg_age_uncert_neg,Bchron_age,Bchron_age_uncert_pos,Bchron_age_uncert_neg,Bacon_age,Bacon_age_uncert_pos,Bacon_age_uncert_neg,OxCal_age,OxCal_age_uncert_pos,OxCal_age_uncert_neg,copRa_age,copRa_age_uncert_pos,copRa_age_uncert_neg,StalAge_age,StalAge_age_uncert_pos,StalAge_age_uncert_neg,composite_entity_id,agetype,d13C_measurement_units,d13C_precision_units,d18O_measurement_units,d18O_precision_units,Sr_isotopes_measurement_units,Sr_isotopes_precision_units,Sr_Ca_measurement_units,Sr_Ca_precision_units,Mg_Ca_measurement_units,Mg_Ca_precision_units,Ba_Ca_measurement_units,Ba_Ca_precision_units,U_Ca_measurement_units,U_Ca_precision_units,P_Ca_measurement_units,P_Ca_precision_units,depth_lam_units,lam_thickness_units,dating_thickness_units,min_weight_units,max_weight_units,14C_correction_units,238U_content_units,238U_uncertainty_units,232Th_content_units,232Th_uncertainty_units,230Th_content_units,230Th_uncertainty_units,230Th_232Th_ratio_units,230Th_232Th_ratio_uncertainty_units,230Th_238U_activity_units,230Th_238U_activity_uncertainty_units,234U_238U_activity_units,234U_238U_activity_uncertainty_units,ini_230Th_232Th_ratio_units,ini_230Th_232Th_ratio_uncertainty_units,cover_thickness_units,distance_entrance_units,drip_height_units,d18O_dripwater_carbonate_difference_units,latitude_units,longitude_units,elevation_units,lam_age_units,lam_age_uncert_pos_units,uncorr_age_units,uncorr_age_uncert_pos_units,uncorr_age_uncert_neg_units,corr_age_units,corr_age_uncert_pos_units,corr_age_uncert_neg_units,ref_id,publication_DOI,citation,doi_database,external_description,corr_age_uncert_pos_copy,corr_age_uncert_neg_copy,lam_age_uncert_pos_copy,lam_age_uncert_neg_copy,interp_age_uncert_pos_copy,interp_age_uncert_neg_copy,lin_interp_age_uncert_pos_copy,lin_interp_age_uncert_neg_copy,lin_reg_age_uncert_pos_copy,lin_reg_age_uncert_neg_copy,Bchron_age_uncert_pos_copy,Bchron_age_uncert_neg_copy,Bacon_age_uncert_pos_copy,Bacon_age_uncert_neg_copy,OxCal_age_uncert_pos_copy,OxCal_age_uncert_neg_copy,copRa_age_uncert_pos_copy,copRa_age_uncert_neg_copy,StalAge_age_uncert_pos_copy,StalAge_age_uncert_neg_copy,collunit_notes
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,25.2,,SISAL_SampleID: 289650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2,calcite,not applicable,,,,,,,,,,,,,,-6.95,0.08,-9.33,0.04,180217.0128,,,StalAge,not applicable,not applicable,180086.9042,180732.1673251,179378.1547127,180253.123,181319.684959,179173.287379,180177.0,180863.3,179507.05,180474.9306,181178.704396,179725.55892399998,,,,180090.5355,180799.568435,179416.2521194,180195.7959,180900.0545425,179542.6384102,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,645.2631251,708.7494873,1066.561959,1079.835621,686.3,669.95,703.773796,749.371676,,,709.032935,674.2833806,704.2586425,653.1574898,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,25.4,,SISAL_SampleID: 289651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,calcite,not applicable,,,,,,,,,,,,,,-7.0,0.08,-9.44,0.04,180221.9256,,,StalAge,not applicable,not applicable,180095.3321,180736.6958209,179392.8880015,180260.7801,181324.76664,179183.203812,180187.0,180868.05,179527.45,180483.1473,181187.507046,179733.551104,,,,180096.4872,180801.2690638,179425.521318,180204.2167,180906.3363129,179553.9158194,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,641.3637209,702.4440985,1063.98654,1077.576288,681.05,659.55,704.359746,749.596196,,,704.7818638,670.965882,702.1196129,650.3008806,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,26.4,,SISAL_SampleID: 289652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,calcite,not applicable,,,,,,,,,,,,,,-6.21,0.08,-9.19,0.04,180246.4896,,,StalAge,not applicable,not applicable,180131.3455,180766.7987359,179450.7250902,180299.2963,181349.67556,179232.99616799998,180235.5,180897.3,179586.55,180525.0539,181229.168856,179769.564848,,,,180127.4889,180818.1945319,179479.6412711,180248.919,180939.1411751,179609.9386423,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,635.4532359,680.6204098,1050.37926,1066.300132,661.8,648.95,704.114956,755.489052,,,690.7056319,647.8476289,690.2221751,638.9803577,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,27.6,,SISAL_SampleID: 289653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6,calcite,not applicable,,,,,,,,,,,,,,-6.34,0.08,-9.33,0.04,180275.9664,,,StalAge,not applicable,not applicable,180173.3466,180788.8086731,179520.39220099998,180349.5708,181376.523399,179296.95468199998,180293.0,180934.8,179652.0,180574.5943,181276.817868,179812.8751932,,,,180163.4728,180846.0019111,179527.691551,180302.2201,180980.9418613,179675.3595616,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,615.4620731,652.954399,1026.952599,1052.616118,641.8,641.0,702.223568,761.7191068,,,682.5291111,635.781249,678.7217613,626.8605384,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,28.8,,SISAL_SampleID: 289654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,calcite,not applicable,,,,,,,,,,,,,,-6.25,0.08,-9.37,0.04,180305.4432,,,StalAge,not applicable,not applicable,180218.7001,180816.8775832,179576.94300429997,180395.1492,181409.68878400003,179365.56027800002,180335.0,180980.15,179729.95,180622.3687,181341.327628,179851.6883968,,,,180210.2511,180877.8160689,179586.5366092,180347.9937,181024.1739388,179737.45581719998,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,598.1774832,641.7570957,1014.539584,1029.588922,645.15,605.05,718.958928,770.6803032,,,667.5649689,623.7144908,676.1802388,610.5378828,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,30.0,,SISAL_SampleID: 289655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,calcite,not applicable,,,,,,,,,,,,,,-6.51,0.08,-9.51,0.04,180334.92,,,StalAge,not applicable,not applicable,180265.8472,180847.5349405,179632.47496569998,180444.3856,181439.9850272,179431.455984,180384.5,181024.0,179773.95,180668.558,181402.8904,179894.8553,,,,180252.5865,180922.0128709,179626.5325833,180393.0037,181068.2213948,179794.6661753,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,581.6877405,633.3722343,995.5994272,1012.929616,639.5,610.55,734.3324,773.7027,,,669.4263709,626.0539167,675.2176948,598.3375247,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,31.2,,SISAL_SampleID: 289656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2,calcite,not applicable,,,,,,,,,,,,,,-6.98,0.08,-9.32,0.04,180364.3968,,,StalAge,not applicable,not applicable,180313.5413,180885.054128,179688.34540000002,180493.4698,181468.5879044,179498.6865376,180438.0,181054.3,179827.5,180719.6752,181441.331404,179974.469972,,,,180293.8651,180964.4257879,179682.4251036,180442.54,181114.4888406,179845.98312000002,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,571.512828,625.1959,975.1181044,994.7832624,616.3,610.5,721.656204,745.205228,,,670.5606879,611.4399964,671.9488406,596.55688,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,32.4,,SISAL_SampleID: 289657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4,calcite,not applicable,,,,,,,,,,,,,,-6.14,0.08,-9.03,0.04,180393.8736,,,StalAge,not applicable,not applicable,180353.9699,180917.6993775,179750.430352,180538.3666,181499.3313855,179562.83577150002,180481.0,181086.15,179869.75,180768.1751,181480.6694968,180047.77393199998,,,,180336.1516,180998.0229185,179722.9941671,180494.0101,181167.4391734,179891.5801332,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,563.7294775,603.539548,960.9647855,975.5308285,605.15,611.25,712.4943968,720.401168,,,661.8713185,613.1574329,673.4290734,602.4299668,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,33.6,,SISAL_SampleID: 289658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,calcite,not applicable,,,,,,,,,,,,,,-6.01,0.08,-9.04,0.04,180423.3504,,,StalAge,not applicable,not applicable,180397.6708,180955.3786452,179807.70086729998,180585.1218,181530.1198464,179625.0938597,180521.0,181109.05,179914.85,180819.2338,181525.901274,180117.36992,,,,180378.3475,181061.7273481,179767.4048275,180545.1002,181233.924564,179934.8235827,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,557.7078452,589.9699327,944.9980464,960.0279403,588.05,606.15,706.667474,701.86388,,,683.3798481,610.9426725,688.824364,610.2766173,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,34.8,,SISAL_SampleID: 289659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8,calcite,not applicable,,,,,,,,,,,,,,-5.96,0.08,-8.87,0.04,180452.8272,,,StalAge,not applicable,not applicable,180441.7554,180997.7641646,179850.05754799998,180629.3082,181560.0703436,179692.2387481,180570.0,181148.2,179950.9,180871.5469,181567.2023448,180172.329168,,,,180424.4695,181118.9551585,179805.56811300002,180594.7815,181315.4568132,179978.6976378,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,556.0087646,591.697852,930.7621436,937.0694519,578.2,619.1,695.6554448,699.217732,,,694.4856585,618.901387,720.6753132,616.0838622,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,36.0,,SISAL_SampleID: 289660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,calcite,not applicable,,,,,,,,,,,,,,-5.27,0.08,-8.83,0.04,180482.304,,,StalAge,not applicable,not applicable,180489.2564,181049.27221030003,179885.8894914,180676.9236,181590.8155361,179763.382936,180611.0,181184.2,179993.0,180922.5032,181622.22191,180226.09612,,,,180461.6487,181184.1890278,179842.5082056,180644.6713,181387.0570855,180016.81698439998,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,560.0158103,603.3669086,913.8919361,913.540664,573.2,618.0,699.71871,696.40708,,,722.5403278,619.1404944,742.3857855,627.8543156,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,37.2,,SISAL_SampleID: 289661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2,calcite,not applicable,,,,,,,,,,,,,,-5.19,0.08,-9.06,0.04,180511.7808,,,StalAge,not applicable,not applicable,180541.8662,181098.3135631,179923.8171731,180724.7395,181622.7987689,179829.9750224,180650.0,181226.3,180029.95,180973.9228,181667.466388,180274.714784,,,,180506.8012,181244.2697691,179879.739147,180695.9828,181439.505885,180050.1161262,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,556.4473631,618.0490269,898.0592689,894.7644776,576.3,620.05,693.543588,699.208016,,,737.4685691,627.062053,743.523085,645.8666738,SISAL_SiteID: 1; SISAL_EntityID: 5
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,38.4,,SISAL_SampleID: 289662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4,calcite,not applicable,,,,,,,,,,,,,,-5.4,0.08,-9.16,0.04,180541.2576,,,StalAge,not applicable,not applicable,180582.5647,181157.7849487,179949.24412209998,180772.0714,181653.6349217,179898.34918529997,180697.0,181288.15,180068.95,181025.7905,181726.201208,180318.08114,,,,180549.509,181320.8345356,179911.4423699,180748.2866,181495.8727346,180093.1319125,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,,,degrees decimal,degrees decimal,meters a.s.l. ,,,,,,,,,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric",,,,,,,575.2202487,633.3205779,881.5635217,873.7222147,591.15,628.05,700.410708,707.70936,,,771.3255356,638.0666301,747.5861346,655.1546875,SISAL_SiteID: 1; SISAL_EntityID: 5
